# epoch recerr_sq kldiv lact_dec valid_recerr_sq valid_kldiv duration
249 3.8078952e-01 1.1415258e+02 9.6405802e+00 3.9929938e-01 1.1415580e+02 1.6604673e+02
250 4.3567154e-01 1.1469112e+02 9.6661434e+00 3.7636936e-01 1.1446761e+02 1.6670069e+02
251 3.6040238e-01 1.1538545e+02 9.7560377e+00 4.7197425e-01 1.1385627e+02 1.6737760e+02
252 3.8916194e-01 1.1517916e+02 9.5115423e+00 3.6875266e-01 1.1469963e+02 1.6804507e+02
253 3.9225030e-01 1.1533701e+02 9.5685997e+00 3.6968189e-01 1.1461829e+02 1.6872036e+02
254 3.4525222e-01 1.1547489e+02 9.6512632e+00 3.9098644e-01 1.1409289e+02 1.6937094e+02
255 3.9478153e-01 1.1547025e+02 9.4233875e+00 3.9371467e-01 1.1570840e+02 1.7002794e+02
256 4.7640580e-01 1.1588080e+02 9.5834465e+00 5.3280586e-01 1.1461967e+02 1.7070222e+02
257 6.2289262e-01 1.1571749e+02 9.5704308e+00 4.9387753e-01 1.1185674e+02 1.7136075e+02
258 4.4622001e-01 1.1436156e+02 9.4967670e+00 4.2522538e-01 1.1232001e+02 1.7201903e+02
259 3.8367522e-01 1.1392082e+02 9.4702072e+00 4.6712914e-01 1.1308326e+02 1.7265859e+02
260 4.0573135e-01 1.1400117e+02 9.4632797e+00 3.6439034e-01 1.1243588e+02 1.7330972e+02
261 3.3418563e-01 1.1463805e+02 9.4800797e+00 3.8030434e-01 1.1314240e+02 1.7397442e+02
262 3.7011397e-01 1.1550984e+02 9.3960295e+00 4.1981834e-01 1.1376793e+02 1.7463993e+02
263 3.7299946e-01 1.1614632e+02 9.4789572e+00 4.4914454e-01 1.1343443e+02 1.7528329e+02
264 3.5003358e-01 1.1578341e+02 9.3452263e+00 3.3961117e-01 1.1439709e+02 1.7593143e+02
265 3.6186025e-01 1.1595641e+02 9.3472672e+00 3.8136560e-01 1.1444862e+02 1.7657644e+02
266 3.4268463e-01 1.1619189e+02 9.3836937e+00 4.5020726e-01 1.1406251e+02 1.7723672e+02
267 3.9790154e-01 1.1623231e+02 9.3837280e+00 4.4222549e-01 1.1367622e+02 1.7791123e+02
268 4.1179630e-01 1.1645000e+02 9.2537527e+00 5.0208724e-01 1.1352131e+02 1.7858936e+02
269 4.6400040e-01 1.1648595e+02 9.3737173e+00 4.8847649e-01 1.1398543e+02 1.7924652e+02
270 3.8438624e-01 1.1633116e+02 9.1925516e+00 3.6444247e-01 1.1469223e+02 1.7988637e+02
271 3.2534176e-01 1.1663400e+02 9.3245888e+00 3.8502914e-01 1.1533915e+02 1.8053977e+02
272 3.5512528e-01 1.1668308e+02 9.2471046e+00 3.6350000e-01 1.1632626e+02 1.8119892e+02
273 3.5639346e-01 1.1743353e+02 9.2647800e+00 4.4241282e-01 1.1598463e+02 1.8185013e+02
274 4.0898415e-01 1.1739366e+02 9.2111740e+00 5.4278243e-01 1.1652393e+02 1.8250700e+02
275 4.6958473e-01 1.1739296e+02 9.3045492e+00 4.9446881e-01 1.1372680e+02 1.8315281e+02
276 4.7416377e-01 1.1639602e+02 9.1268654e+00 4.9771911e-01 1.1339310e+02 1.8381878e+02
277 3.7923881e-01 1.1561746e+02 9.1232262e+00 4.5867646e-01 1.1602461e+02 1.8446683e+02
278 4.4057709e-01 1.1667180e+02 9.1414690e+00 3.2003170e-01 1.1498660e+02 1.8511986e+02
279 3.6878067e-01 1.1678781e+02 9.2074642e+00 3.9229497e-01 1.1507941e+02 1.8577875e+02
280 3.3820319e-01 1.1709770e+02 9.1104946e+00 4.4843224e-01 1.1532787e+02 1.8643851e+02
281 4.1378871e-01 1.1746047e+02 9.2787437e+00 6.3527620e-01 1.1342386e+02 1.8711224e+02
282 5.0341749e-01 1.1631432e+02 8.9783611e+00 4.0471691e-01 1.1426623e+02 1.8776887e+02
283 3.8610938e-01 1.1568549e+02 9.0458288e+00 4.2042220e-01 1.1522580e+02 1.8842497e+02
284 3.6382371e-01 1.1584731e+02 9.0840282e+00 3.6786902e-01 1.1370658e+02 1.8907752e+02
285 3.4637067e-01 1.1604029e+02 9.0981026e+00 3.5843268e-01 1.1426117e+02 1.8971891e+02
286 3.3949706e-01 1.1621662e+02 9.0387144e+00 3.8488814e-01 1.1556622e+02 1.9037944e+02
287 3.3470786e-01 1.1698969e+02 9.1070070e+00 5.1856619e-01 1.1391492e+02 1.9102932e+02
288 4.5596153e-01 1.1681403e+02 8.9858665e+00 3.4838581e-01 1.1483192e+02 1.9167095e+02
289 3.2937858e-01 1.1654577e+02 8.9844170e+00 4.2809555e-01 1.1574181e+02 1.9231292e+02
290 3.8100266e-01 1.1637707e+02 8.9291229e+00 3.1737357e-01 1.1496718e+02 1.9295804e+02
291 3.2397640e-01 1.1661928e+02 9.0369539e+00 4.0703243e-01 1.1405280e+02 1.9361133e+02
292 3.6730611e-01 1.1672503e+02 8.9601564e+00 3.7599793e-01 1.1490421e+02 1.9427580e+02
293 3.2812324e-01 1.1731254e+02 8.9148331e+00 3.2819664e-01 1.1523368e+02 1.9493728e+02
294 3.3129528e-01 1.1774019e+02 8.9641647e+00 4.3297377e-01 1.1511610e+02 1.9558715e+02
295 3.8614276e-01 1.1793506e+02 8.9492140e+00 4.8586318e-01 1.1515412e+02 1.9623593e+02
296 4.2845574e-01 1.1733095e+02 8.8444328e+00 4.2315015e-01 1.1618758e+02 1.9690712e+02
297 4.0142441e-01 1.1695599e+02 8.8488340e+00 3.8690692e-01 1.1587836e+02 1.9756043e+02
298 3.3950782e-01 1.1674451e+02 8.8880167e+00 3.2730404e-01 1.1452643e+02 1.9821877e+02
299 3.3012053e-01 1.1670158e+02 8.8945894e+00 3.8056338e-01 1.1460288e+02 1.9886911e+02
300 3.2534561e-01 1.1695382e+02 8.7940273e+00 3.4424627e-01 1.1537916e+02 1.9951078e+02
301 3.1778789e-01 1.1755365e+02 8.8899193e+00 3.3924180e-01 1.1610858e+02 2.0015232e+02
302 3.1910333e-01 1.1780364e+02 8.8093481e+00 4.2086929e-01 1.1548067e+02 2.0081038e+02
303 3.6418611e-01 1.1786922e+02 8.8652487e+00 4.6495065e-01 1.1469893e+02 2.0144834e+02
304 3.7516931e-01 1.1725922e+02 8.6818352e+00 3.4930402e-01 1.1488361e+02 2.0209365e+02
305 3.3072555e-01 1.1718127e+02 8.7482157e+00 3.7415874e-01 1.1443826e+02 2.0273243e+02
306 3.8724849e-01 1.1713757e+02 8.7112732e+00 3.6514282e-01 1.1517248e+02 2.0338025e+02
307 3.2072219e-01 1.1716235e+02 8.8125162e+00 3.1272638e-01 1.1600466e+02 2.0402781e+02
308 2.9034844e-01 1.1748906e+02 8.7340298e+00 3.6842316e-01 1.1608875e+02 2.0471838e+02
309 3.4949952e-01 1.1787391e+02 8.7008009e+00 4.3187064e-01 1.1464735e+02 2.0538518e+02
310 3.7567675e-01 1.1743268e+02 8.6712399e+00 4.1045177e-01 1.1448414e+02 2.0605048e+02
311 3.7538758e-01 1.1713078e+02 8.6496201e+00 3.1339675e-01 1.1522457e+02 2.0669427e+02
312 3.1710240e-01 1.1736094e+02 8.7794428e+00 4.5311713e-01 1.1505337e+02 2.0737252e+02
313 3.5789678e-01 1.1738660e+02 8.4994841e+00 3.3177903e-01 1.1526144e+02 2.0804906e+02
314 3.5802749e-01 1.1755392e+02 8.7442760e+00 4.3733117e-01 1.1428937e+02 2.0871957e+02
315 3.4541565e-01 1.1722942e+02 8.5225248e+00 3.2853299e-01 1.1545493e+02 2.0938498e+02
316 3.2028636e-01 1.1756940e+02 8.6837606e+00 3.6720505e-01 1.1519769e+02 2.1003238e+02
317 3.0915761e-01 1.1752386e+02 8.5009384e+00 2.9141238e-01 1.1625543e+02 2.1069516e+02
318 2.9773843e-01 1.1799234e+02 8.6332035e+00 3.4770995e-01 1.1650003e+02 2.1135187e+02
319 3.1228074e-01 1.1778180e+02 8.5221958e+00 3.3670536e-01 1.1688588e+02 2.1201071e+02
320 3.8571373e-01 1.1774170e+02 8.4896965e+00 3.3808532e-01 1.1770648e+02 2.1266494e+02
321 3.5745046e-01 1.1776387e+02 8.6459084e+00 4.4634441e-01 1.1579568e+02 2.1331197e+02
322 3.4768105e-01 1.1720786e+02 8.3771915e+00 2.7400115e-01 1.1635295e+02 2.1396227e+02
323 3.2574454e-01 1.1733105e+02 8.5207796e+00 3.5627130e-01 1.1651447e+02 2.1461707e+02
324 3.3412847e-01 1.1743872e+02 8.5227890e+00 4.1644672e-01 1.1556557e+02 2.1526645e+02
325 3.8160941e-01 1.1715024e+02 8.3510275e+00 3.8235581e-01 1.1676409e+02 2.1591255e+02
326 3.9661479e-01 1.1737967e+02 8.3827085e+00 3.2537308e-01 1.1701344e+02 2.1655651e+02
327 3.4043753e-01 1.1746844e+02 8.5205564e+00 3.3175415e-01 1.1641416e+02 2.1721846e+02
328 3.0570143e-01 1.1730228e+02 8.4032974e+00 3.1263989e-01 1.1595795e+02 2.1789304e+02
329 3.1915584e-01 1.1720387e+02 8.3792753e+00 3.5950521e-01 1.1662991e+02 2.1854550e+02
330 3.4342340e-01 1.1753947e+02 8.3831005e+00 3.1868052e-01 1.1645325e+02 2.1919597e+02
331 3.4803867e-01 1.1756394e+02 8.3391638e+00 3.7208664e-01 1.1733853e+02 2.1985713e+02
332 3.4497911e-01 1.1768044e+02 8.4140310e+00 3.5001016e-01 1.1568093e+02 2.2049825e+02
333 3.1540218e-01 1.1732220e+02 8.2853889e+00 3.5952184e-01 1.1537720e+02 2.2114701e+02
334 3.4503850e-01 1.1700505e+02 8.3663139e+00 4.0181103e-01 1.1462478e+02 2.2179630e+02
335 3.4194633e-01 1.1677819e+02 8.2424831e+00 3.5288560e-01 1.1558382e+02 2.2245603e+02
336 3.4108922e-01 1.1687152e+02 8.3058519e+00 3.0369824e-01 1.1557995e+02 2.2311696e+02
337 3.2629955e-01 1.1685407e+02 8.2780094e+00 3.8016143e-01 1.1550307e+02 2.2377421e+02
338 3.3158013e-01 1.1692545e+02 8.1530437e+00 3.6187053e-01 1.1645759e+02 2.2444108e+02
339 3.7090898e-01 1.1694482e+02 8.2838221e+00 4.2781445e-01 1.1565340e+02 2.2508015e+02
340 3.6410141e-01 1.1650034e+02 8.1675835e+00 2.8198871e-01 1.1525974e+02 2.2572307e+02
341 3.1188166e-01 1.1628785e+02 8.1865873e+00 2.8597426e-01 1.1465818e+02 2.2637425e+02
342 2.6976144e-01 1.1636789e+02 8.1594582e+00 2.6440760e-01 1.1530369e+02 2.2702092e+02
343 2.6592827e-01 1.1694487e+02 8.1729431e+00 2.9276723e-01 1.1592701e+02 2.2771726e+02
344 2.8360811e-01 1.1737148e+02 8.1217251e+00 2.9000205e-01 1.1670301e+02 2.2836888e+02
345 3.4116006e-01 1.1768182e+02 8.1036491e+00 4.6553081e-01 1.1817340e+02 2.2901832e+02
346 5.1457250e-01 1.1764199e+02 8.0410795e+00 3.5411522e-01 1.1719923e+02 2.2966575e+02
347 3.1291068e-01 1.1716684e+02 8.2192583e+00 3.4416962e-01 1.1441916e+02 2.3032883e+02
348 3.3024666e-01 1.1641646e+02 8.1001272e+00 4.3822598e-01 1.1322633e+02 2.3098085e+02
349 3.3400932e-01 1.1596091e+02 7.9623475e+00 3.1583968e-01 1.1408844e+02 2.3162303e+02
350 2.9638001e-01 1.1618346e+02 8.0245399e+00 2.8821179e-01 1.1485728e+02 2.3228307e+02
351 2.7292100e-01 1.1646893e+02 8.0235605e+00 3.4733871e-01 1.1612902e+02 2.3293543e+02
352 3.8243416e-01 1.1672361e+02 7.9018641e+00 3.6273134e-01 1.1658197e+02 2.3359465e+02
353 3.4998026e-01 1.1669346e+02 8.0395994e+00 3.2921463e-01 1.1607349e+02 2.3423192e+02
354 3.3624730e-01 1.1636992e+02 7.9656944e+00 3.4150955e-01 1.1546410e+02 2.3492291e+02
355 2.9048222e-01 1.1621513e+02 7.9066572e+00 2.8796944e-01 1.1461498e+02 2.3561240e+02
356 2.8244048e-01 1.1627779e+02 7.9368382e+00 4.0695658e-01 1.1338766e+02 2.3625850e+02
357 3.6243543e-01 1.1604172e+02 7.8726459e+00 2.6976261e-01 1.1455229e+02 2.3690211e+02
358 2.8265038e-01 1.1614397e+02 7.9683018e+00 3.8169658e-01 1.1456868e+02 2.3756102e+02
359 3.9042565e-01 1.1568742e+02 7.6905913e+00 3.8644612e-01 1.1546930e+02 2.3821014e+02
360 3.4594712e-01 1.1564128e+02 8.0939589e+00 3.7106812e-01 1.1257394e+02 2.3884962e+02
361 3.4833923e-01 1.1473625e+02 7.7755413e+00 3.7272918e-01 1.1162712e+02 2.3949743e+02
362 3.2433975e-01 1.1412865e+02 7.7827830e+00 2.8546554e-01 1.1229848e+02 2.4016389e+02
363 2.7501401e-01 1.1399945e+02 7.7515516e+00 3.0198127e-01 1.1289366e+02 2.4082545e+02
364 2.5972846e-01 1.1427402e+02 7.7424364e+00 2.6779979e-01 1.1325559e+02 2.4149029e+02
365 2.7961105e-01 1.1452457e+02 7.7390590e+00 3.0962792e-01 1.1398650e+02 2.4218022e+02
366 3.2083291e-01 1.1469893e+02 7.7632017e+00 3.6519805e-01 1.1406918e+02 2.4283671e+02
367 3.2360131e-01 1.1489159e+02 7.6753578e+00 2.5470710e-01 1.1387791e+02 2.4349155e+02
368 2.7650121e-01 1.1492373e+02 7.6981664e+00 2.8157771e-01 1.1389477e+02 2.4415724e+02
369 2.8164428e-01 1.1477974e+02 7.7030315e+00 4.0347877e-01 1.1390787e+02 2.4481066e+02
370 3.9251909e-01 1.1466936e+02 7.5628881e+00 2.6796064e-01 1.1386813e+02 2.4545830e+02
371 2.6225102e-01 1.1460298e+02 7.7574005e+00 3.0946130e-01 1.1286066e+02 2.4611110e+02
372 2.8198484e-01 1.1420685e+02 7.5305052e+00 3.0560952e-01 1.1356792e+02 2.4675254e+02
373 2.9239860e-01 1.1452727e+02 7.6254115e+00 2.8251946e-01 1.1367429e+02 2.4741996e+02
374 3.3353913e-01 1.1442150e+02 7.6045284e+00 3.9009070e-01 1.1419022e+02 2.4808334e+02
375 3.3992127e-01 1.1415624e+02 7.5544829e+00 3.3196205e-01 1.1282698e+02 2.4874403e+02
376 3.0541599e-01 1.1395343e+02 7.5447559e+00 3.0315098e-01 1.1188181e+02 2.4939273e+02
377 3.7071526e-01 1.1400164e+02 7.5543089e+00 3.9458320e-01 1.1137360e+02 2.5006022e+02
378 3.0307376e-01 1.1375470e+02 7.4428062e+00 3.0534863e-01 1.1209741e+02 2.5071898e+02
379 2.6841781e-01 1.1383099e+02 7.4176307e+00 2.8443575e-01 1.1298503e+02 2.5140374e+02
380 2.8363287e-01 1.1391225e+02 7.4707379e+00 2.5325552e-01 1.1231469e+02 2.5205075e+02
381 2.4187201e-01 1.1368118e+02 7.4295650e+00 2.6339558e-01 1.1280234e+02 2.5269522e+02
382 2.7924964e-01 1.1383922e+02 7.3987303e+00 3.0613452e-01 1.1359424e+02 2.5333750e+02
383 2.9498318e-01 1.1414600e+02 7.4019666e+00 3.0253518e-01 1.1331017e+02 2.5400436e+02
384 2.8239715e-01 1.1409324e+02 7.3414836e+00 2.6858762e-01 1.1344961e+02 2.5464975e+02
385 3.0262282e-01 1.1408363e+02 7.3637514e+00 3.0584803e-01 1.1332227e+02 2.5530264e+02
386 2.7814302e-01 1.1417129e+02 7.3989739e+00 3.3957499e-01 1.1299146e+02 2.5596840e+02
387 2.9538232e-01 1.1414487e+02 7.2435975e+00 2.8834930e-01 1.1341894e+02 2.5661216e+02
388 2.6840833e-01 1.1425085e+02 7.2941813e+00 2.6744080e-01 1.1331251e+02 2.5727822e+02
389 3.0250722e-01 1.1406725e+02 7.2476830e+00 3.7699449e-01 1.1392039e+02 2.5794008e+02
390 3.1070033e-01 1.1426887e+02 7.2556887e+00 2.6541209e-01 1.1298067e+02 2.5858252e+02
391 2.4821702e-01 1.1429336e+02 7.1586151e+00 2.5382400e-01 1.1321934e+02 2.5923329e+02
392 2.5697732e-01 1.1450610e+02 7.2624693e+00 2.6147947e-01 1.1318545e+02 2.5988396e+02
393 2.8796986e-01 1.1425166e+02 7.1214185e+00 3.6597434e-01 1.1416688e+02 2.6053059e+02
394 3.4479019e-01 1.1413658e+02 7.1332226e+00 3.0791309e-01 1.1311301e+02 2.6118379e+02
395 3.0919698e-01 1.1364075e+02 7.1500001e+00 4.0855831e-01 1.1303195e+02 2.6182376e+02
396 4.2856702e-01 1.1352522e+02 7.0473785e+00 2.8534567e-01 1.1288742e+02 2.6249616e+02
397 2.6516780e-01 1.1378965e+02 7.1656728e+00 3.1093466e-01 1.1177953e+02 2.6316397e+02
398 3.1411877e-01 1.1365771e+02 7.0220604e+00 2.7685216e-01 1.1223806e+02 2.6383122e+02
399 2.4571903e-01 1.1371056e+02 7.0525899e+00 2.5904670e-01 1.1214273e+02 2.6447171e+02
400 2.6090297e-01 1.1357168e+02 6.9906774e+00 3.3407578e-01 1.1360020e+02 2.6511748e+02
401 2.8315541e-01 1.1407459e+02 7.0403972e+00 2.5016624e-01 1.1310971e+02 2.6576148e+02
402 2.3571259e-01 1.1429683e+02 6.9767928e+00 3.0763221e-01 1.1200779e+02 2.6642026e+02
403 3.9006001e-01 1.1416877e+02 7.0727062e+00 7.4678314e-01 1.1038889e+02 2.6706763e+02
404 4.1720113e-01 1.1296567e+02 6.8042421e+00 2.9563344e-01 1.1178156e+02 2.6773491e+02
405 3.0815405e-01 1.1219604e+02 6.9734063e+00 3.8650092e-01 1.1115900e+02 2.6840268e+02
406 3.3319718e-01 1.1184883e+02 6.7918615e+00 3.5541967e-01 1.1164029e+02 2.6907369e+02
407 2.8212941e-01 1.1237698e+02 6.9040303e+00 3.2369712e-01 1.1014334e+02 2.6971661e+02
408 3.0581555e-01 1.1258154e+02 6.8330269e+00 3.8095215e-01 1.0995177e+02 2.7035763e+02
409 2.8477865e-01 1.1279343e+02 6.7262983e+00 2.4571691e-01 1.1174418e+02 2.7102251e+02
410 2.3202302e-01 1.1342408e+02 6.8691521e+00 2.6128614e-01 1.1251668e+02 2.7167105e+02
411 2.9474628e-01 1.1352985e+02 6.7002563e+00 4.0511051e-01 1.1348731e+02 2.7233007e+02
412 3.5181320e-01 1.1370634e+02 6.7648277e+00 2.6259610e-01 1.1237897e+02 2.7297192e+02
413 2.5460097e-01 1.1364603e+02 6.6948762e+00 3.2061192e-01 1.1160292e+02 2.7363368e+02
414 3.2051560e-01 1.1354467e+02 6.7926512e+00 2.9693282e-01 1.1157610e+02 2.7428864e+02
415 2.4061117e-01 1.1338873e+02 6.5879498e+00 2.2711736e-01 1.1252845e+02 2.7494364e+02
416 2.1310763e-01 1.1377605e+02 6.7065234e+00 2.4217930e-01 1.1291668e+02 2.7561159e+02
417 2.3405129e-01 1.1412307e+02 6.5988784e+00 3.1007007e-01 1.1392847e+02 2.7628331e+02
418 3.6057475e-01 1.1430634e+02 6.5486989e+00 2.7605066e-01 1.1392017e+02 2.7694396e+02
419 2.3887806e-01 1.1437133e+02 6.7059116e+00 3.3099341e-01 1.1262580e+02 2.7759935e+02
420 2.9898265e-01 1.1415383e+02 6.5376282e+00 3.6769649e-01 1.1164075e+02 2.7823695e+02
421 3.0787265e-01 1.1371512e+02 6.5016456e+00 2.9852718e-01 1.1175994e+02 2.7887917e+02
422 2.7794054e-01 1.1367118e+02 6.5800571e+00 3.0743104e-01 1.1153797e+02 2.7953707e+02
423 2.7143991e-01 1.1352648e+02 6.4033613e+00 2.6512641e-01 1.1194410e+02 2.8018034e+02
424 2.2691898e-01 1.1365319e+02 6.4912391e+00 2.0694828e-01 1.1266249e+02 2.8083658e+02
425 2.1386085e-01 1.1396562e+02 6.5413885e+00 3.5348824e-01 1.1136371e+02 2.8148441e+02
426 3.2213882e-01 1.1383188e+02 6.3391066e+00 3.6529693e-01 1.1161990e+02 2.8213299e+02
427 3.1336322e-01 1.1373326e+02 6.3769274e+00 2.6388124e-01 1.1210910e+02 2.8278648e+02
428 2.5739327e-01 1.1358541e+02 6.4456067e+00 2.9508835e-01 1.1189082e+02 2.8344291e+02
429 2.5857022e-01 1.1360241e+02 6.2768507e+00 3.1342489e-01 1.1123822e+02 2.8409947e+02
430 3.3401614e-01 1.1364338e+02 6.3920884e+00 4.8341012e-01 1.1096301e+02 2.8477459e+02
431 3.3456284e-01 1.1358134e+02 6.2460084e+00 2.0496489e-01 1.1264859e+02 2.8542455e+02
432 2.2975293e-01 1.1377065e+02 6.3358903e+00 3.3613193e-01 1.1317558e+02 2.8609282e+02
433 3.2677245e-01 1.1369273e+02 6.2456532e+00 3.0448362e-01 1.1301877e+02 2.8673052e+02
434 2.6129487e-01 1.1362015e+02 6.1870022e+00 2.4930397e-01 1.1288605e+02 2.8738770e+02
435 2.3568973e-01 1.1365767e+02 6.2213507e+00 2.2199850e-01 1.1283007e+02 2.8803120e+02
436 2.2184256e-01 1.1400237e+02 6.2030349e+00 2.5983059e-01 1.1358962e+02 2.8868583e+02
437 3.0142677e-01 1.1438383e+02 6.1550379e+00 3.2618105e-01 1.1403724e+02 2.8941744e+02
438 2.6204073e-01 1.1447057e+02 6.1741261e+00 2.3164250e-01 1.1293182e+02 2.9006466e+02
439 2.1018589e-01 1.1431615e+02 6.1136279e+00 3.1207719e-01 1.1233666e+02 2.9070981e+02
440 3.2774955e-01 1.1453433e+02 6.1296620e+00 3.2165968e-01 1.1196336e+02 2.9137196e+02
441 2.5588802e-01 1.1415738e+02 6.0149150e+00 2.5210857e-01 1.1387521e+02 2.9202048e+02
442 3.6057150e-01 1.1423176e+02 6.0796080e+00 3.7502441e-01 1.1397836e+02 2.9266292e+02
443 2.5598970e-01 1.1435326e+02 6.0211720e+00 2.3955208e-01 1.1222730e+02 2.9331806e+02
444 2.6962873e-01 1.1420528e+02 6.0535340e+00 2.6120868e-01 1.1250314e+02 2.9397767e+02
445 2.1041127e-01 1.1436980e+02 5.9932837e+00 2.5031713e-01 1.1340047e+02 2.9462221e+02
446 2.0890544e-01 1.1468707e+02 5.9482503e+00 2.3588505e-01 1.1390897e+02 2.9526959e+02
447 2.7932259e-01 1.1483368e+02 5.8776188e+00 3.2728061e-01 1.1411256e+02 2.9592772e+02
448 2.9033849e-01 1.1468656e+02 6.0023866e+00 2.5671673e-01 1.1344333e+02 2.9657027e+02
449 2.2601791e-01 1.1437395e+02 5.8911920e+00 2.6235455e-01 1.1361214e+02 2.9723187e+02
450 2.7509573e-01 1.1448424e+02 5.8012028e+00 2.7966815e-01 1.1430676e+02 2.9789307e+02
451 2.3467219e-01 1.1480374e+02 5.9016438e+00 2.2734341e-01 1.1341250e+02 2.9856049e+02
452 2.2468680e-01 1.1471463e+02 5.7676573e+00 2.3890179e-01 1.1422625e+02 2.9920993e+02
453 2.3963395e-01 1.1499312e+02 5.8639097e+00 2.9031450e-01 1.1420427e+02 2.9987690e+02
454 3.0265874e-01 1.1492522e+02 5.7515845e+00 4.0671936e-01 1.1480019e+02 3.0053484e+02
455 3.5039833e-01 1.1489024e+02 5.7360945e+00 2.5860825e-01 1.1387525e+02 3.0119421e+02
456 2.1401435e-01 1.1476059e+02 5.7417665e+00 2.7645755e-01 1.1330981e+02 3.0184210e+02
457 2.9333663e-01 1.1494296e+02 5.7216816e+00 3.1279287e-01 1.1285916e+02 3.0254002e+02
458 2.5512737e-01 1.1490185e+02 5.6516204e+00 2.1929924e-01 1.1364313e+02 3.0319282e+02
459 2.1762210e-01 1.1498984e+02 5.6817083e+00 3.2225147e-01 1.1476529e+02 3.0383749e+02
460 3.2734969e-01 1.1519135e+02 5.6328359e+00 2.4695566e-01 1.1464450e+02 3.0448052e+02
461 2.0248438e-01 1.1534501e+02 5.6454926e+00 2.1156135e-01 1.1377641e+02 3.0513959e+02
462 2.1661007e-01 1.1516182e+02 5.5496645e+00 2.8163826e-01 1.1495906e+02 3.0580472e+02
463 3.0303285e-01 1.1543687e+02 5.6289091e+00 3.4930611e-01 1.1480156e+02 3.0644653e+02
464 3.0923873e-01 1.1541840e+02 5.6075563e+00 3.0637470e-01 1.1487197e+02 3.0709242e+02
465 3.0156934e-01 1.1516871e+02 5.4624157e+00 2.7889824e-01 1.1440645e+02 3.0775410e+02
466 2.4918790e-01 1.1495080e+02 5.5271449e+00 2.2778516e-01 1.1414661e+02 3.0841447e+02
467 2.1309660e-01 1.1489442e+02 5.4983697e+00 2.5466388e-01 1.1392915e+02 3.0906568e+02
468 3.3534515e-01 1.1496604e+02 5.4029307e+00 3.4345099e-01 1.1481198e+02 3.0971859e+02
469 2.5218490e-01 1.1532397e+02 5.5651441e+00 3.0915588e-01 1.1343817e+02 3.1037909e+02
470 2.9623306e-01 1.1518662e+02 5.3924060e+00 3.9944708e-01 1.1262773e+02 3.1102783e+02
471 3.7771058e-01 1.1497839e+02 5.3659182e+00 2.7467814e-01 1.1315075e+02 3.1167559e+02
472 2.3569241e-01 1.1474202e+02 5.4327965e+00 2.7021649e-01 1.1432760e+02 3.1232504e+02
473 3.0920064e-01 1.1512660e+02 5.3385315e+00 2.6964635e-01 1.1451740e+02 3.1298698e+02
474 2.1350674e-01 1.1544498e+02 5.3764133e+00 2.1767864e-01 1.1437328e+02 3.1363132e+02
475 1.8491039e-01 1.1565260e+02 5.3473492e+00 2.7091119e-01 1.1347514e+02 3.1428329e+02
476 2.9386747e-01 1.1572036e+02 5.3151121e+00 3.6491901e-01 1.1329240e+02 3.1495293e+02
477 2.4025154e-01 1.1556973e+02 5.2497892e+00 2.1008760e-01 1.1488583e+02 3.1559649e+02
478 2.3208728e-01 1.1589690e+02 5.2660084e+00 2.6756996e-01 1.1565643e+02 3.1624510e+02
479 2.4602193e-01 1.1622617e+02 5.2432418e+00 2.4507146e-01 1.1476663e+02 3.1690370e+02
480 2.3390538e-01 1.1604247e+02 5.2325916e+00 2.0088065e-01 1.1496906e+02 3.1755089e+02
481 2.0072986e-01 1.1605653e+02 5.2426825e+00 2.3269714e-01 1.1585794e+02 3.1823669e+02
482 2.4457651e-01 1.1640463e+02 5.2296987e+00 3.4605759e-01 1.1574986e+02 3.1891129e+02
483 2.6751271e-01 1.1635809e+02 5.1285243e+00 2.2101158e-01 1.1508070e+02 3.1957780e+02
484 1.9052000e-01 1.1620974e+02 5.1504149e+00 2.8999504e-01 1.1461259e+02 3.2021931e+02
485 2.8990993e-01 1.1613988e+02 5.2014136e+00 2.6612729e-01 1.1454561e+02 3.2086336e+02
486 2.0437944e-01 1.1595449e+02 5.0771937e+00 2.2393273e-01 1.1460876e+02 3.2153392e+02
487 1.8780474e-01 1.1604147e+02 5.0943823e+00 2.6441306e-01 1.1478526e+02 3.2218761e+02
488 2.1999702e-01 1.1608387e+02 5.0368567e+00 2.3547064e-01 1.1452271e+02 3.2285727e+02
489 3.0032128e-01 1.1632618e+02 5.0954809e+00 5.2994376e-01 1.1297649e+02 3.2351155e+02
490 3.9597297e-01 1.1578047e+02 4.9852796e+00 2.0469630e-01 1.1478630e+02 3.2415226e+02
491 2.1617745e-01 1.1586498e+02 5.0293717e+00 3.1203705e-01 1.1522916e+02 3.2479484e+02
492 2.6810101e-01 1.1596344e+02 4.9662418e+00 2.6871297e-01 1.1470498e+02 3.2545294e+02
493 2.7889448e-01 1.1573420e+02 5.0100846e+00 3.1236699e-01 1.1475757e+02 3.2609541e+02
494 2.5991905e-01 1.1554221e+02 4.9332271e+00 1.9772334e-01 1.1478009e+02 3.2674903e+02
495 1.9901028e-01 1.1583392e+02 4.9893470e+00 3.5230386e-01 1.1316587e+02 3.2740704e+02
496 3.0744380e-01 1.1549090e+02 4.9638753e+00 2.6075605e-01 1.1390816e+02 3.2804231e+02
497 2.1162453e-01 1.1537695e+02 4.8503966e+00 2.2174329e-01 1.1367454e+02 3.2869245e+02
